StationID,BenSampID,RepNum,FinalID,Individuals,Excluded Taxa,ID Comments,Taxonomist,Entered By,Entered Date
EAS5Fall,EAS5Fall,1,Isoperla,3,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Lanthus,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Leuctra,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Neoplasta,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Neotrichia,4,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Nigronia,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Optioservus,7,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Paracapnia,3,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Paraleptophlebia,10,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Peltoperla,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Pteronarcys,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Rhyacophila,11,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Stenacron,7,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Stenelmis,6,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Sweltsa,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Fall,EAS5Fall,1,Wormaldia,2,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Acroneuria,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Allocapnia,5,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Ameletus,7,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Amphinemura,9,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Baetis,9,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Bezzia,2,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Chironomidae,39,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Cinygmula,10,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Diphetor,5,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Diplectrona,18,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Epeorus,27,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Ephemerella,14,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Haploperla,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Hexatoma,3,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Isoperla,4,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Leuctra,16,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Maccaffertium,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Oligochaeta,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Optioservus,11,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Paraleptophlebia,5,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Peltoperla,3,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Pteronarcys,3,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Rhyacophila,2,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Stenelmis,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Sweltsa,1,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Tallaperla,9,0,,Mel,Greg,9/12/2024 0:00
EAS5Spring,EAS5Spring,1,Wormaldia,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Attenella,28,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Baetis,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Beloneuria,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Ceratopsyche,4,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Chironomidae,7,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Diphetor,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Diplectrona,43,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Dolophilodes,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Ectopria,7,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Epeorus,7,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Habrophlebiodes,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Hydropsyche,10,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Isoperla,5,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Leuctra,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Limnophila,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Lype diversa,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Maccaffertium,8,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Neotrichia,4,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Oligochaeta,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Optioservus,6,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Paracapnia,4,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Paraleptophlebia,4,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Parapsyche,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Peltoperla,6,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Pteronarcys,6,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Rhyacophila,15,0,,Mel,Greg,9/12/2024 0:00
EAS6Fall,EAS6Fall,1,Stenacron,5,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Acroneuria,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Allocapnia,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Ameletus,10,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Amphinemura,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Baetis,9,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Bezzia,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Chironomidae,36,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Cinygmula,12,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Dicranota,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Diphetor,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Diplectrona,15,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Ectopria,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Epeorus,21,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Ephemerella,9,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Haploperla,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Hydropsyche,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Isoperla,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Lanthus,3,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Leuctra,17,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Maccaffertium,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Neophylax,2,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Oligochaeta,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Optioservus,8,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Oulimnius,4,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Paraleptophlebia,4,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Peltoperla,12,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Pseudosmittia,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Pteronarcys,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Rhyacophila,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Stenacron,1,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Stenelmis,6,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Tallaperla,5,0,,Mel,Greg,9/12/2024 0:00
EAS6Spring,EAS6Spring,1,Wormaldia,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Attenella,18,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Cheumatopsyche,5,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Chironomidae,13,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Cinygmula,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Dicranota,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Diphetor,4,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Diplectrona,47,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Dolophilodes,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Ectopria,5,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Epeorus,3,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Habrophlebiodes,6,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Hemerodromia,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Hydropsyche,5,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Isoperla,8,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Lanthus,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Lype diversa,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Maccaffertium,7,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Neotrichia,7,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Optioservus,9,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Parapsyche,3,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Peltoperla,6,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Pilaria,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Pteronarcys,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Rhyacophila,11,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Stenacron,3,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Stenelmis,8,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Suwallia,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Tipula,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Fall,EAS7Fall,1,Wormaldia,3,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Acentrella,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Acroneuria,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Allocapnia,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Amphinemura,9,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Baetis,5,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Bezzia,3,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Cheumatopsyche,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Chironomidae,23,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Cinygmula,9,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Dicranota,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Diphetor,5,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Diplectrona,16,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Ectopria,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Epeorus,5,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Ephemerella,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Haploperla,7,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Hexatoma,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Hydropsyche,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Isoperla,7,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Lanthus,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Leuctra,21,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Neophylax,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Oligochaeta,4,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Optioservus,14,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Oulimnius,9,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Paraleptophlebia,6,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Peltoperla,17,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Pseudosmittia,1,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Rhyacophila,5,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Stenelmis,2,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Tallaperla,23,0,,Mel,Greg,9/12/2024 0:00
EAS7Spring,EAS7Spring,1,Wormaldia,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Attenella,14,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Cheumatopsyche,14,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Chironomidae,21,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Diphetor,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Diplectrona,43,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Dixa,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Dolophilodes,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Ectopria,10,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Habrophlebiodes,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Hydropsyche,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Isoperla,6,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Lanthus,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Leuctra,4,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Limnophila,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Lype diversa,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Maccaffertium,6,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Nemoura,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Neotrichia,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Oligochaeta,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Optioservus,7,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Paracapnia,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Peltoperla,7,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Rhyacophila,10,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Stenacron,9,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Stenelmis,5,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Stenonema,6,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Sweltsa,6,0,,Mel,Greg,9/12/2024 0:00
EAS8Fall,EAS8Fall,1,Tallaperla,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Allocapnia,6,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Amphinemura,7,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Baetis,8,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Bezzia,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Chironomidae,26,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Cinygmula,4,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Dicranota,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Diphetor,6,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Diplectrona,20,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Ectopria,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Epeorus,9,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Ephemerella,9,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Haploperla,4,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Hexatoma,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Hydropsyche,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Isoperla,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Lanthus,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Leuctra,31,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Maccaffertium,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Nemoura,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Oligochaeta,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Optioservus,9,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Ormosia,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Peltoperla,13,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Phanocerus,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Pseudosmittia,2,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Pseudostenophylax,1,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Stenacron,3,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Stenelmis,6,0,,Mel,Greg,9/12/2024 0:00
EAS8Spring,EAS8Spring,1,Tallaperla,15,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Allocapnia,8,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Ameletus,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Amphinemura,23,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Chironomidae,38,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Dicranota,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Diphetor,3,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Epeorus,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Ephemerella,3,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Eurylophella,2,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Haploperla,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Isoperla,9,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Lanthus,2,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Lepidostoma,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Leuctra,46,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Limnophila,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Neophylax,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Oligochaeta,3,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Optioservus,4,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Paraleptophlebia,2,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Peltoperla,17,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Pseudosmittia,2,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Rhyacophila,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Stenacron,2,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Stenelmis,4,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Tallaperla,26,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Tipula,1,0,,Mel,Greg,9/12/2024 0:00
EAS9Spring,EAS9Spring,1,Wormaldia,1,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Acentrella,1,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Acroneuria,4,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Ceratopsyche,10,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Cheumatopsyche,32,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Chironomidae,4,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Diplectrona,64,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Dolophilodes,7,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Ectopria,4,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Forcipomyia,5,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Isoperla,1,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Lanthus,4,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Maccaffertium,7,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Neoplasta,1,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Nigronia,2,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Oligochaeta,1,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Optioservus,7,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Oulimnius,6,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Polycentropus,1,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Psephenus,21,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Pteronarcys,2,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Rhyacophila,2,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Stenelmis,16,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Strophopteryx,5,0,,Mel,Greg,9/12/2024 0:00
FRY1Fall,FRY1Fall,1,Tipula,19,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Acentrella,79,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Acroneuria,4,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Adicrophleps hitchcocki,1,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Allocapnia,2,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Amphinemura,36,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Chironomidae,21,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Cinygmula,3,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Diplectrona,7,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Dolophilodes,3,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Drunella,9,0,,Mel,Greg,9/12/2024 0:00
FRY1Spring,FRY1Spring,1,Epeorus,1,0,,Mel,Greg,9/12/2024 0:00
